Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
Imperial Bedrooms,Bret Easton Ellis,2010,['Literary fiction'],"The development of Imperial Bedrooms began after Ellis had re-read Less than Zero during the writing of his 2005 pseudo-memoir, Lunar Park. The novel takes its name from Elvis Costello's 1982 album Imperial Bedroom, just as Less than Zero had been named for a Costello single. Upon reading Zero, Ellis began to reflect on how his characters would have developed in the interim. Soon, he found himself ""overwhelm[ed]"" by the idea of what would become Imperial Bedrooms as it continually returned to him.[2] After gestating the idea, and making ""voluminous notes"", Ellis realised that his detailed outline had become longer than the finished book. He felt that this process of note-taking limited him to the novels that he genuinely wanted ""to stay with for a couple of years"". To this, he attributed having ""written so few novels"".[3]
",,,169,True,True,,Less than Zero,
The Shards,Bret Easton Ellis,2023,['AutofictionhorrorGothicthrillercoming of age'],"Bret, the narrator, relates the story of the events of his senior year of high school in 1981, of he and his close circle of friends' acquaintance with new student Robert Mallory and the tragedy that followed. Bret and his friends are all the children of affluent film directors, producers, and other major players of the Hollywood scene, living in the heights and canyons of the Hollywood Hills, Los Angeles. The main characters are Generation X kids with much freedom to come and go as they please from their homes as their distant parents focus on their own lives and sexual freedoms. They all attend an elite prep school, Buckley, have easy access to drugs, go to lavish parties, and drive luxury cars. Bret, although tightly knit with the rest of the group, is also somewhat of an outsider, renowned for his overactive imagination as a writer.
",,,608,False,True,,,
The Jester (novel),Andrew Gross,2003,['Historical fiction.'],"The Jester is a thriller novel focused on a man named Hugh De Luc.[1] Set in the year 1096, Hugh is living in a time of unrest when peasants like himself are treated poorly. The region is ruled by the tyrannical Duke Baldwin. In seeking freedom, Hugh joins the Crusades. While invading one of the Turk cities, Hugh realizes the horror around him and decides he cannot face it. He passes a church, where he sees a priest being beaten, and kills the men attacking him. At the dead priest's side lies a staff, which Hugh decides to carry with him from then on.
",,,467,False,False,,,
3rd Degree (novel),Andrew Gross,2004,"['Crime', ' Mystery novel']","In this installment after a house with a family home blows up and Lindsay rushes in to save whoever may have survived the blast, a group of killers known as August Spies vow to kill every three days. They target various political figures time and time again. Lindsay Boxer, with the San Francisco PD, Claire Washburn, the Medical Examiner, Cindy Thomas, a Chronicle reporter who recently broke up with her pastor boyfriend from the previous novel, and Jill Bernhardt an Assistant District Attorney who is revealed to have been a victim of spousal abuse for a while, dive into the case. The case takes a deadly turn when Jill is murdered.
",,,278352,False,False,,2nd Chance,4th of July
Bridget Jones's Diary (novel),Helen Fielding,1996,"['Comedy novel', ' Chick lit']","The plot is focused on Bridget's love life. She worries on a regular basis about dying without someone and going on to be eaten by dogs when her singleness causes her death not to be discovered promptly, an obsession that a USA Today reviewer called ""one of [Bridget's] more cheerful daydreams"".[4] However, during the course of the year she becomes involved in two romantic relationships. The first is with her charming and handsome boss Daniel Cleaver, who eventually cheats on Bridget with a younger, more conventionally attractive woman. Bridget's second relationship is with the stuffy human-rights barrister Mark Darcy, whom she initially dislikes when they are reintroduced at a New Year's party where her mother reminds them they were childhood playmates. These two men are connected by more than their relationships with Bridget, as Fielding reveals near the end of the novel.
",,,,False,True,,,The Edge of Reason
Bridget Jones: The Edge of Reason (novel),Helen Fielding,1999,"['Comedy novel', ' ""Chick lit""']",,,,,False,True,,Bridget Jones's Diary,Bridget Jones: Mad About the Boy
Unnatural Causes (detective novel),P. D. James,1967,['Crime/Mystery novel'],"Detective Superintendent Dalgliesh arrives to spend what he hopes will be a quiet few days at his Aunt Jane’s property in the remote maritime Suffolk hamlet of Monksmere. Other property owners there include the widowed detective novelist Maurice Seton, drama critic Oliver Latham, magazine editor Justin Bryce, romantic novelist Celia Calthrop, the retired R. B. Sinclair - whose three distinguished novels had been published thirty years before - and the crippled Sylvia Kedge who acts as typist and helps around the house for some of these. Jane Dalgliesh is herself a respected ornithologist and her nephew is author of two well-regarded collections of poetry.
",,,236,False,False,Adam Dalgliesh#3,A Mind to Murder,Shroud for a Nightingale
The Black Tower,P. D. James,1975,"['Crime', ' mystery']","Adam Dalgliesh, recovering from a serious gun wound, is tired of death, and goes to the Toynton Grange care home to see an old friend. But his friend has recently died—apparently of natural causes—and there has been another death in the community, an apparent suicide. Dalgliesh begins to wonder if everything is really just as it seems, and his detective instincts begin to drive him, almost against his will. Two more deaths occur, one a suicide that many people feel is unlikely, the other an unexpected death that requires the coroner to become involved. It is only in the final chapters that Adam Dalgleish figures out the dark secret behind the supposedly innocent care home.
",,,,False,False,Adam Dalgliesh#5,Shroud for a Nightingale,Death of an Expert Witness
Death of an Expert Witness,P. D. James,1977,"['Crime', ' mystery']","At the same time that local police are called to the murder of a girl found strangled in an East Anglian clunch field, Scotland Yard's Adam Dalgliesh has been given a higher profile case involving the death of forensic biologist Dr. Edwin Lorrimer, chief of section at the neighbouring police laboratory of Hoggatt's and the expert witness of the title. The laboratory is situated in a former mansion near the village of Chevisham, on the edge of the fens between Ely and Cambridge.
",,,368,False,False,Adam Dalgliesh#6,The Black Tower,A Taste for Death
Devices and Desires,P. D. James,1989,"['Crime', ' mystery']","Commander Adam Dalgliesh, having published his second volume of poetry, retreats to the remote Larksoken headland where his recently deceased aunt, Jane Dalgliesh, has left him a converted windmill. However, a psychopathic serial killer, known as the Norfolk Whistler, is on the loose and seems to have arrived at Larksoken when Dalgliesh finds the body of the nearby nuclear power plant's Acting Administrative Officer during an evening stroll on the beach.
",,,454,False,False,Adam Dalgliesh#8,A Taste for Death,Original Sin
Original Sin (James novel),P. D. James,1994,"['Crime', ' mystery']","The murder of Peverell Press's managing director, ambitious Gerard Etienne, seems to be the horrible end of a series of malicious pranks in the company headquarters. When Adam Dalgliesh is called to the scene to solve the murder, he soon finds out that the killer does not intend to stop with Etienne.
",,,400,False,False,Adam Dalgliesh#9,Devices and Desires,A Certain Justice
A Certain Justice,P. D. James,1997,['Mystery novel'],"Venetia Aldridge is a brilliant criminal lawyer who is set to take over as the Head of Chambers in Pawlet Court, London. She successfully defends Garry Ashe against the charge of the murder of his aunt but is unprepared when her daughter flaunts her emotional involvement with him. Venetia is murdered in her office soon after her trial. Adam Dalgliesh investigates what appears to be an inside job. Things are not as simple as they seem as all the suspects appear to have unbreakable alibis. A second murder occurs later in the narrative and there is a tantalising ending when one of the ""murderers"" appears to confess with the knowledge that the case could never come to trial because of a lack of evidence.
",,,400,False,True,Adam Dalgliesh#10,Original Sin,Death in Holy Orders
The Murder Room,P. D. James,2003,"['Crime', ' mystery']","The Dupayne Museum is an eclectic collection of English memorabilia from the period between World War I and World War II. The murder room of the title refers to a room displaying relics of murders that occurred during this period. The Dupayne Museum is the property of three siblings, who are in the midst of a family row over whether or not to renew the lease on the building that houses the museum. When Neville Dupayne is killed in a manner mirroring one of the murders displayed in the Murder Room, Commander Dalgliesh is called in to investigate.
",,,,False,False,Adam Dalgliesh#12,Death in Holy Orders,The Lighthouse
