Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
Humiliated and Insulted,Fyodor Dostoyevsky,1861,['Novel'],"Narrated by a young novelist, Vanya (Ivan Petrovich), who has just released his first novel which bears an obvious resemblance to Dostoevsky's own first novel, Poor Folk, it consists of two gradually converging plot lines. One deals with Vanya's close friend and former love object, Natasha, who has left her family to live with her new lover, Alyosha. Alyosha is the saintly but dim-witted son of Prince Valkovsky, who hopes to gain financially by marrying Alyosha off to an heiress, Katya. Valkovsky's cruel machinations to break up Alyosha and Natasha identify him as one of the most memorable ""predatory types"" that Dostoevsky created. The other plotline focuses on a thirteen-year-old orphan, Nellie, whom Vanya saves from an abusive household by taking her into his apartment, and whose deceased mother's story in some ways parallels that of Natasha. It's unusual to see a well-developed character as young as Nellie in a Dostoevsky novel, but Nellie may be one of his most moving creations, and she in particular shows the influence of Dickens (Dostoevsky is known to have read Dickens during the Siberian exile; this novel was conceived near the end of this exile).
",,,450,False,True,,,
The House of the Dead (novel),Fyodor Dostoyevsky,1862,"['Semi-autobiographical novel', ' philosophical novel']","After his mock execution on 22 December 1849, Dostoevsky was sentenced to four years imprisonment in a katorga labor camp at Omsk in western Siberia. Though he often was met with hostility from the other prisoners due to his noble status of dvoryanin, his views on life changed. After his time in the camps and a further six years of exile Dostoevsky returned to Petersburg and wrote The House of the Dead. The novel incorporates several of the horrifying experiences he witnessed while in prison. He recalls the guards' brutality and relish performing unspeakably cruel acts, the crimes that the convicted criminals committed, and the fact that among these hardened criminals there were good and decent individuals.[3]
However, he is also astonished at the convicts' abilities to commit murders without the slightest change in conscience. It was a stark contrast to his own heightened sensitivity. During this time in prison he began experiencing the epileptic seizures that would plague him for the rest of his life.
",,,368,False,False,,,
Crime and Punishment,Fyodor Dostoyevsky,1866,['Literary fiction'],"At the time Dostoevsky owed large sums of money to creditors and was trying to help the family of his brother Mikhail, who had died in early 1864. After appeals elsewhere failed, Dostoevsky turned as a last resort to the publisher Mikhail Katkov and sought an advance on a proposed contribution.[7] He offered his story or novella (at the time he was not thinking of a novel[8]) for publication in Katkov's monthly journal The Russian Messenger—a prestigious publication of its kind, and the outlet for both Ivan Turgenev and Leo Tolstoy. Dostoevsky, having been engaged in polemical debates with Katkov in the early 1860s, had never published anything in its pages before. In a letter to Katkov written in September 1865, Dostoevsky explained to him that the work was to be about a young man who yields to ""certain strange, 'unfinished' ideas, yet floating in the air"".[9] He planned to explore the moral and psychological dangers of the ideology of ""radicalism"", and felt that the project would appeal to the conservative Katkov.[10] In letters written in November 1865 an important conceptual change occurred: the ""story"" had become a ""novel"". From then on, Crime and Punishment is referred to as a novel.[11]
",,,527,False,True,,,
The Gambler (novel),Fyodor Dostoyevsky,1867,['Novel'],"The Gambler treated a subject Fyodor Dostoevsky himself was familiar with: gambling. Fyodor Dostoevsky gambled for the first time at the tables at Wiesbaden in 1863.[2] From that time till 1871, when his passion for gambling subsided, he played at Baden-Baden, Homburg, and Saxon-les-Bains frequently, often beginning by winning a small amount of money and losing far more in the end.[2] He first mentions his interest in gambling in a letter he sent to his first wife's sister on 1 September 1863 describing his initial success:[3]
",,,191,False,True,,Crime and Punishment,The Idiot
The Idiot,Fyodor Dostoyevsky,1869,,"In September 1867, when Dostoevsky began work on what was to become The Idiot, he was living in Switzerland with his new wife Anna Grigoryevna, having left Russia in order to escape his creditors. They were living in extreme poverty, and constantly had to borrow money or pawn their possessions. They were evicted from their lodgings five times for non-payment of rent, and by the time the novel was finished in January 1869 they had moved between four different cities in Switzerland and Italy. During this time Dostoevsky periodically fell into the grip of his gambling addiction and lost what little money they had on the roulette tables. He was subject to regular and severe epileptic seizures, including one while Anna was going into labor with their daughter Sofia, delaying their ability to go for a midwife. The baby died aged only three months, and Dostoevsky blamed himself for the loss.[5]
",,,,False,True,,,
The Eternal Husband,Fyodor Dostoyevsky,1870,['novel'],"Alexei Ivanovich Velchaninov is a land owner who stays in Saint Petersburg for a trial about a piece of land. He receives a visit from Pavel Pavlovich Trusotsky, an old acquaintance who recently became a widower. Velchaninov had an affair with Trusotsky's wife Natalia, and he realizes that he is the biological father of Liza, Trusotsky's eight-year-old daughter. Velchaninov, who doesn't want Liza to be raised by an alcoholic, brings Liza to a foster family. Liza dies there.
",,,,False,False,,,
Demons (Dostoevsky novel),Fyodor Dostoyevsky,1872,['Philosophical novelPolitical novelAnti-nihilistic novelPsychological novelSatirical novel'],"The original Russian title is Bésy (Russian: Бесы, singular Бес, bés), which means ""demons"". There are three English translations: The Possessed, The Devils, and Demons. Constance Garnett's 1916 translation popularized the novel and gained it notoriety as The Possessed, but this title has been disputed by later translators. They argue that ""The Possessed"" points in the wrong direction because Bésy refers to active subjects rather than passive objects—""possessors"" rather than ""the possessed"".[4][5] 'Demons' in this sense refers not so much to individuals as to the ideas that possess them. For Dostoevsky, 'ideas' are living cultural forces that have the capacity to seduce and subordinate the individual consciousness, and the individual who has become alienated from his own concrete national traditions is particularly susceptible.[6] According to translator Richard Pevear, the demons are ""that legion of isms that came to Russia from the West: idealism, rationalism, empiricism, materialism, utilitarianism, positivism, socialism, anarchism, nihilism, and, underlying them all, atheism.""[7] The counter-ideal (expressed in the novel through the character of Ivan Shatov) is that of an authentically Russian culture growing out of the people's inherent spirituality and faith, but even this—as mere idealization and an attempt to reassert something that has been lost—is another idea and lacks real force.[8]
",,,,False,True,,The Idiot,
The Adolescent,Fyodor Dostoyevsky,1875,"['Bildungsroman', ' philosophical novel', ' psychological novel']","The novel chronicles the life of 19-year-old intellectual, Arkady Dolgoruky, illegitimate child of the controversial and womanizing landowner Versilov.  A focus of the novel is the recurring conflict between father and son, particularly in ideology, which represents the battles between the conventional ""old"" way of thinking in the 1840s and the new nihilistic point of view of the youth of 1860s Russia. The young of Arkady's time embraced a very negative opinion of Russian culture in contrast to Western or European culture.
",,,,False,False,,,
The Brothers Karamazov,Fyodor Dostoyevsky,1880,['Philosophical novelTheological fiction'],,,,,False,True,,,
The Landlady (novella),Fyodor Dostoyevsky,1847,"['Gothic', ' fantasy']","After the reclusive and bookish scholar Vasily Ordynov is compelled to leave his apartment he wanders aimlessly through Saint Petersburg, contemplating his despair over a loveless life, his childhood and his future. Through this distraction he finds himself within a church, where he notices an old man, Ilia Murin, with his young wife, Katerina. His fascination for the couple, particularly Katerina, causes him to contrive further encounters, with the intention of securing a lodging at their home. He becomes their house guest. The gloomy Murin is a perceived Old Believer, with powers of clairvoyance that have perturbed his neighbours and the local police, and which appear to control his wife. Katerina implies that Murin was her mother's lover, that she might be Murin's biological daughter, and that the pair ran-off together after he killed her father. There is an unresolved suggestion that Murin caused the death of Katerina's fiancé during their escape.[1]
",,,,False,False,,"""Novel in Nine Letters""","""The Jealous Husband"""
Uncle's Dream,Fyodor Dostoyevsky,1859,,"The action of the story takes place in the city of Mordasovo, where Mariya Aleksandrovna Moskaleva lives, an energetic lady with a twenty-three years old daughter. Mariya dreams of marrying Zinaida, but her daughter rejects the proposals of her only boyfriend, Pavel Aleksandrovich Mozglyakov; there are no other worthy gentlemen in their small town. In addition, she still loves the poor district teacher, whom her mother did not allow her to marry.
",,,,False,False,,Netochka Nezvanova,The Village of Stepanchikovo
Notes from Underground,Fyodor Dostoyevsky,1864,['Philosophical fiction'],"The novella is divided into two parts. The title of the first part—""Underground""—is itself given a footnoted introduction by Dostoevsky in which the character of the 'author' of the Notes and the nature of the 'excerpts' are discussed.
",,,,False,True,,,
Skeleton Key (novel),Anthony Horowitz,2002,"['Adventure', ' Spy novel', ' Mystery']",,,,324,False,False,Alex Rider series,Point Blanc,Eagle Strike
Ark Angel,Anthony Horowitz,2005,"['Adventure', ' Spy novel', ' thriller novel']","Max Webber, a former SAS member, gives a speech criticizing an extreme eco-terrorist organization known as Force Three. After the speech, he is contacted by an unknown man who declares him an enemy of Force Three. The phone explodes, killing him.
",,,326,False,False,Alex Rider series,Scorpia,Snakehead
